Cell ID,Afterhyperpolarization (mV),Age (postnatal days),CTKE T type,CTKE T type confidence,CTKE T type top-3 (Top three mapping M1 cell types from CTKE with bootstrap-based confidence of mapping to each type),Cre (+ or -),ISI adaptation index,Inferred layer,Max number of APs,Membrane time constant (ms),Mouse genotype,RNA family (subclass),Sex,Spike frequency adaptation,Targeted layer,Upstroke-to-downstroke ratio,VISp Viewer T type,VISp Viewer T type top-3 (Top three mapping VISp/ALM cell types from Tasic et al 2018 and used in the VISp Viewer with bootstrap-based confidence of mapping to each type),VISp_T_1,VISp_T_2,VISp_T_3,CTKE_T_1,CTKE_T_2,CTKE_T_3,VISp_MET_1,VISp_MET_2,VISp_MET_3
20190715_sample_4,20.5700658261775,58,Lamp5 Slc35d3,0.96,Lamp5 Slc35d3 (95.6%),VIAAT+,1.26745810055865,L2/3,33,5.73716361866208,Viaat-Cre/wt; Ai9/wt,Lamp5,F,0.846153846153846,L2/3,4.82919859148066,Lamp5 Lsp1,Lamp5 Lsp1 (100.0%),Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,Lamp5,Lamp5_Slc35d3,Lamp5_Slc35d3,unk,unk,unk
20190715_sample_5,8.29638540744781,76,Vip Gpc3,0.99,Vip Gpc3 (99.4%),VIP+,1.21238938053097,L5,28,4.83742369700603,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.75,L2/3,2.12324014262961,Vip Arhgap36 Hmcn1,Vip Arhgap36 Hmcn1 (100.0%),Vip,Vip_Arhgap36,Vip_Arhgap36_Hmcn1,Vip,Vip_Gpc3,Vip_Gpc3,unk,unk,unk
20190715_sample_6,16.4563842117786,58,Lamp5 Slc35d3,0.89,"Lamp5 Slc35d3 (89.4%), Lamp5 Pdlim5_2 (8.1%)",VIAAT+,1.71047227926078,L2/3,24,8.2326428127051,Viaat-Cre/wt; Ai9/wt,Lamp5,F,1.09090909090909,L2/3,4.87322910426463,Lamp5 Lsp1,Lamp5 Lsp1 (100.0%),Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,Lamp5,Lamp5_Slc35d3,Lamp5_Slc35d3,unk,unk,unk
20190715_sample_7,8.90707969665527,76,Vip Chat_1,0.76,"Vip Chat_1 (75.7%), Vip Mybpc1_3 (23.4%)",VIP+,0.910739191073918,L5,30,6.2908456124753,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.666666666666666,L2/3,2.39886270906672,Vip Ptprt Pkp2,Vip Ptprt Pkp2 (100.0%),Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,Vip,Vip_Chat_1,Vip_Chat_1,unk,unk,unk
20190715_sample_8,16.643987968564,58,Lamp5 Slc35d3,0.75,"Lamp5 Slc35d3 (74.9%), Lamp5 Pdlim5_2 (25.0%)",VIAAT+,1.40896091515729,L5,33,6.9355818471946,Viaat-Cre/wt; Ai9/wt,Lamp5,F,0.818181818181818,L2/3,4.35388970700121,Lamp5 Lsp1,Lamp5 Lsp1 (100.0%),Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,Lamp5,Lamp5_Slc35d3,Lamp5_Slc35d3,unk,unk,unk
20190715_sample_9,5.9148296713829,76,Vip Mybpc1_1,0.97,Vip Mybpc1_1 (96.6%),VIP+,1.52988047808765,L5,29,7.80565887210333,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.75,L5,2.32612371453214,Vip Lmo1 Myl1,Vip Lmo1 Myl1 (99.0%),Vip,Vip_Lmo1,Vip_Lmo1_Myl1,Vip,Vip_Mybpc1_1,Vip_Mybpc1_1,unk,unk,unk
20190716_sample_3,11.3889817148447,97,Sst Chodl,1.0,Sst Chodl (99.9%),SST+,1.59228441754916,L6,10,21.6535301765256,Sst-IRES-Cre/wt; Ai9/wt,Sst,F,0.428571428571428,L6,2.30474043202369,Sst Chodl,Sst Chodl (100.0%),Sst,Sst_Chodl,Sst_Chodl,Sst,Sst_Chodl,Sst_Chodl,unk,unk,unk
20190716_sample_5,22.5996263325214,97,Sst Th_3,0.56,"Sst Th_3 (56.4%), Pvalb Calb1_1 (18.3%), Pvalb Egfem1 (10.7%)",SST+,1.19526627218934,L6,31,6.70918350775202,Sst-IRES-Cre/wt; Ai9/wt,Sst,F,0.823529411764705,L6,1.75685676369636,Pvalb Th Sst,Pvalb Th Sst (96.0%),Pvalb,Pvalb_Th,Pvalb_Th_Sst,Sst,Sst_Th_3,Sst_Th_3,unk,unk,unk
20190716_sample_7,7.4482262134552,93,Vip Gpc3,0.82,"Vip Gpc3 (82.0%), Vip Chat_1 (16.9%)",VIP+,1.51505016722408,L5,21,5.80235700231544,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.615384615384615,L5,2.22994393040073,Vip Gpc3 Slc18a3,Vip Gpc3 Slc18a3 (99.0%),Vip,Vip_Gpc3,Vip_Gpc3_Slc18a3,Vip,Vip_Gpc3,Vip_Gpc3,unk,unk,unk
20190716_sample_8,11.5268286317586,93,Lamp5 Slc35d3,0.93,"Lamp5 Slc35d3 (92.6%), Lamp5 Pdlim5_2 (7.3%)",VIP-,1.62489626556016,L5,39,8.48490492744807,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.941176470588235,L2/3,2.55976989901691,Lamp5 Lsp1,Lamp5 Lsp1 (100.0%),Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,Lamp5,Lamp5_Slc35d3,Lamp5_Slc35d3,unk,unk,unk
20190716_sample_9,5.06116077303886,93,Vip Gpc3,0.7,"Vip Gpc3 (69.6%), Vip C1ql1 (15.0%), Vip Htr1f (8.9%)",VIP+,1.52985074626865,L5,16,4.8599911729913,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.6,L5,2.51391530292309,Vip Arhgap36 Hmcn1,"Vip Arhgap36 Hmcn1 (63.0%), Vip Gpc3 Slc18a3 (27.0%), Vip Ptprt Pkp2 (6.0%)",Vip,Vip_Arhgap36,Vip_Arhgap36_Hmcn1,Vip,Vip_Gpc3,Vip_Gpc3,unk,unk,unk
20190717_sample_1,10.1547762751579,98,Sst Etv1,0.53,"Sst Etv1 (53.1%), Sst Myh8_1 (40.9%), Sst Myh8_2 (5.3%)",SST+,1.25187969924811,L5,28,17.4898547602182,Sst-IRES-Cre/wt; Ai9/wt,Sst,F,0.6875,L5,2.08080888641487,Sst Chrna2 Glra3,"Sst Chrna2 Glra3 (69.0%), Sst Myh8 Etv1  (16.0%), Sst Chrna2 Ptgdr (12.0%)",Sst,Sst_Chrna2,Sst_Chrna2_Glra3,Sst,Sst_Etv1,Sst_Etv1,unk,unk,unk
20190717_sample_2,14.4088603556156,98,Sst Th_3,0.93,"Sst Th_3 (93.3%), Sst C1ql3_1 (3.1%)",SST+,1.26200417536534,L6,31,10.7420816224511,Sst-IRES-Cre/wt; Ai9/wt,Sst,F,0.722222222222222,L6,2.10683484523725,Sst Nts,Sst Nts (100.0%),Sst,Sst_Nts,Sst_Nts,Sst,Sst_Th_3,Sst_Th_3,unk,unk,unk
20190717_sample_3,16.0973705351352,98,Sst Crhr2_1,0.99,Sst Crhr2_1 (98.6%),SST+,1.24407582938388,L6,39,12.7686774846943,Sst-IRES-Cre/wt; Ai9/wt,Sst,F,0.857142857142857,L5,1.67231957096379,Sst Crh 4930553C11Rik ,Sst Crh 4930553C11Rik  (100.0%),Sst,Sst_Crh,Sst_Crh_4930553C11Rik,Sst,Sst_Crhr2_1,Sst_Crhr2_1,unk,unk,unk
20190718_sample_1,10.9571442008018,140,Vip Gpc3,0.77,"Vip Gpc3 (77.0%), Vip Mybpc1_3 (6.9%), Vip Htr1f (5.6%)",VIP+,1.71639471639471,L5,10,5.60841102601925,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.666666666666666,L5,2.68058319322136,Vip Arhgap36 Hmcn1,"Vip Arhgap36 Hmcn1 (92.0%), Vip Gpc3 Slc18a3 (8.0%)",Vip,Vip_Arhgap36,Vip_Arhgap36_Hmcn1,Vip,Vip_Gpc3,Vip_Gpc3,unk,unk,unk
20190718_sample_2,4.08358126878738,140,L6b Ror1,0.83,"L6b Ror1 (82.6%), L6b Kcnip1 (17.0%)",VIP+,1.09776536312849,L6,38,17.1225975217652,Vip-IRES-Cre/wt; Ai9/wt,CT,F,0.85,L6,4.11602724322413,L6b P2ry12,L6b P2ry12 (100.0%),L6b,L6b_P2ry12,L6b_P2ry12,L6b,L6b_Ror1,L6b_Ror1,unk,unk,unk
20190718_sample_3,5.65064325928688,140,L6b Kcnip1,0.95,"L6b Kcnip1 (94.6%), L6b Ror1 (5.1%)",VIP+,1.35066371681415,L6,16,35.0390502441416,Vip-IRES-Cre/wt; Ai9/wt,CT,F,0.777777777777777,L6,5.83949722284236,L6b Hsd17b2,"L6b Hsd17b2 (64.0%), L6b P2ry12 (36.0%)",L6b,L6b_Hsd17b2,L6b_Hsd17b2,L6b,L6b_Kcnip1,L6b_Kcnip1,unk,unk,unk
20190718_sample_4,11.4526487886905,140,Vip C1ql1,0.98,Vip C1ql1 (97.9%),VIP+,1.47598253275109,L6,30,5.59345938125951,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.764705882352941,L5,1.87335738077555,Vip Pygm C1ql1,Vip Pygm C1ql1 (100.0%),Vip,Vip_Pygm,Vip_Pygm_C1ql1,Vip,Vip_C1ql1,Vip_C1ql1,unk,unk,unk
20190718_sample_5,10.6981359422206,140,Vip Gpc3,0.89,"Vip Gpc3 (88.6%), Vip Chat_1 (10.7%)",VIP+,1.44619422572178,L5,18,9.85336445844243,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.636363636363636,L5,2.29500070156999,Vip Gpc3 Slc18a3,Vip Gpc3 Slc18a3 (98.0%),Vip,Vip_Gpc3,Vip_Gpc3_Slc18a3,Vip,Vip_Gpc3,Vip_Gpc3,unk,unk,unk
20190718_sample_6,4.55603003501892,140,Vip Mybpc1_2,0.85,"Vip Mybpc1_2 (85.1%), Vip Sncg (10.0%)",VIP+,1.38235294117646,L1,27,12.183172079448,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.625,L1,2.13710577817785,Vip Crispld2 Htr2c,"Vip Crispld2 Htr2c (81.0%), Vip Rspo1 Itga4 (19.0%)",Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190718_sample_7,12.5806033611297,140,Vip Serpinf1_2,0.97,Vip Serpinf1_2 (96.9%),VIP+,2.75264270613107,L6,18,11.203948289975,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.8,L6,2.31497385349466,Serpinf1 Clrn1,Serpinf1 Clrn1 (100.0%),Serpinf1,Serpinf1_Clrn1,Serpinf1_Clrn1,Vip,Vip_Serpinf1_2,Vip_Serpinf1_2,unk,unk,unk
20190718_sample_8,3.88671830296516,140,Vip Chat_1,0.9,"Vip Chat_1 (89.6%), Vip Mybpc1_3 (8.9%)",VIP+,1.77664974619288,L2/3,22,11.6201089071483,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.833333333333333,L5,2.65966368979942,Vip Ptprt Pkp2,Vip Ptprt Pkp2 (100.0%),Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,Vip,Vip_Chat_1,Vip_Chat_1,unk,unk,unk
20190718_sample_9,6.22540712356567,140,Vip Mybpc1_3,0.98,Vip Mybpc1_3 (97.7%),VIP+,1.17732558139534,L6,29,10.9453951625399,Vip-IRES-Cre/wt; Ai9/wt,Vip,F,0.705882352941176,L6,2.07638663605438,Vip Lect1 Oxtr,Vip Lect1 Oxtr (98.0%),Vip,Vip_Lect1,Vip_Lect1_Oxtr,Vip,Vip_Mybpc1_3,Vip_Mybpc1_3,unk,unk,unk
20190719_sample_1,5.5127665400505,50,L6 CT Cpa6,0.98,L6 CT Cpa6 (97.9%),SLC17a8+,1.30833333333333,L6,16,12.5530953312567,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,CT,F,0.777777777777777,L6,3.40394782708576,L6 CT ALM Cpa6,L6 CT ALM Cpa6 (98.0%),L6CT,L6CT_CT,L6CT_CT_ALM,L6CT,L6CT_CT,L6CT_CT_Cpa6,unk,unk,unk
20190719_sample_10,2.34390422701835,50,L5 IT_1,0.72,"L5 IT_1 (72.3%), L4/5 IT_2 (21.1%), L6 CT Pou3f2 (2.6%)",SLC17a8+,1.39722572509457,L5,18,11.2157319264561,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,IT,F,0.888888888888888,L5,4.84629171747018,L5 IT ALM Cbln4 Fezf2,"L5 IT ALM Cbln4 Fezf2 (51.0%), L5 IT ALM Lypd1 Gpr88 (29.0%), L5 IT ALM Tmem163 Arhgap25 (16.0%)",L5IT,L5IT_IT,L5IT_IT_ALM,L5IT_1,L5IT_1_IT_1,L5IT_1_IT_1,unk,unk,unk
20190719_sample_2,0.701531767845153,50,L4/5 IT_1,0.86,"L4/5 IT_1 (86.4%), L4/5 IT_2 (10.1%)",SLC17a8+,1.37016574585635,L5,18,7.76271086940831,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,IT,F,1.0,L5,4.32888099415371,L4 IT VISp Rspo1,L4 IT VISp Rspo1 (100.0%),L4IT,L4IT_IT,L4IT_IT_VISp,L4/5,L4/5_IT_1,L4/5_IT_1,unk,unk,unk
20190719_sample_4,4.23666834831237,50,L4/5 IT_1,0.93,"L4/5 IT_1 (93.3%), L4/5 IT_2 (6.4%)",SLC17a8+,2.88291139240506,L5,16,8.86229072999048,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,IT,F,0.777777777777777,L5,5.14138521737646,L4 IT VISp Rspo1,"L4 IT VISp Rspo1 (92.0%), L5 IT ALM Pld5 (8.0%)",L4IT,L4IT_IT,L4IT_IT_VISp,L4/5,L4/5_IT_1,L4/5_IT_1,unk,unk,unk
20190719_sample_5,3.40697914361953,50,L4/5 IT_2,0.9,"L4/5 IT_2 (89.6%), L5 IT_1 (8.1%)",SLC17a8+,2.18773946360153,L5,18,17.7141275651263,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,IT,F,0.8,L5,5.22179250594506,L5 IT ALM Lypd1 Gpr88,"L5 IT ALM Lypd1 Gpr88 (54.0%), L5 IT ALM Cbln4 Fezf2 (30.0%), L4 IT VISp Rspo1 (11.0%)",L5IT,L5IT_IT,L5IT_IT_ALM,L4/5,L4/5_IT_2,L4/5_IT_2,unk,unk,unk
20190719_sample_6,3.31867486238479,50,L5 IT_3,0.93,"L5 IT_3 (92.9%), L5 IT_1 (5.0%)",SLC17a8+,1.04565868263473,L6,17,8.622645687547699,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,IT,F,1.0,L5,4.53590944699002,L5 IT VISp Col27a1,L5 IT VISp Col27a1 (100.0%),L5IT,L5IT_IT,L5IT_IT_VISp,L5IT_3,L5IT_3_IT_3,L5IT_3_IT_3,unk,unk,unk
20190719_sample_9,2.67703831195831,50,L4/5 IT_1,0.58,"L4/5 IT_1 (58.1%), L4/5 IT_2 (40.4%)",SLC17a8+,2.0580204778157,L2/3,18,11.6577849296614,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,IT,F,0.636363636363636,L5,4.63624766244369,L4 IT VISp Rspo1,L4 IT VISp Rspo1 (98.0%),L4IT,L4IT_IT,L4IT_IT_VISp,L4/5,L4/5_IT_1,L4/5_IT_1,unk,unk,unk
20190722_sample_1,10.5307437479496,61,L6b Shisa6_2,1.0,L6b Shisa6_2 (99.6%),VIAAT+,1.20617816091954,L6,11,14.3161693952244,Viaat-Cre/wt; Ai9/wt,CT,M,0.571428571428571,L6,5.5958630469171,L6b VISp Mup5,L6b VISp Mup5 (100.0%),L6b,L6b_VISp,L6b_VISp_Mup5,L6b,L6b_Shisa6_2,L6b_Shisa6_2,unk,unk,unk
20190722_sample_6,1.68339163064956,61,L6b Shisa6_2,0.63,"L6b Shisa6_2 (63.4%), L6b Shisa6_1 (31.3%), L6b Ror1 (4.0%)",VIAAT+,1.20689655172413,L6,21,3.89418523549011,Viaat-Cre/wt; Ai9/wt,CT,M,0.538461538461538,L6,4.01365768755215,L6b VISp Mup5,"L6b VISp Mup5 (85.0%), L6b ALM Olfr111 Spon1 (13.0%)",L6b,L6b_VISp,L6b_VISp_Mup5,L6b,L6b_Shisa6_2,L6b_Shisa6_2,unk,unk,unk
20190724_sample_1,8.47062841057777,50,Vip Serpinf1_1,0.89,"Vip Serpinf1_1 (89.3%), Vip Chat_1 (4.9%), Vip Htr1f (1.3%)",VIP+,1.36624203821655,L6,22,17.3498191736764,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.833333333333333,L5,2.75786226332081,Vip Lmo1 Fam159b,Vip Lmo1 Fam159b (99.0%),Vip,Vip_Lmo1,Vip_Lmo1_Fam159b,Vip,Vip_Serpinf1_1,Vip_Serpinf1_1,unk,unk,unk
20190724_sample_10,14.3450386822223,50,Vip Mybpc1_2,0.33,"Vip Mybpc1_2 (33.0%), Vip Gpc3 (21.0%), Vip Mybpc1_1 (13.3%)",VIP+,1.38832997987927,L6,28,4.64274949492086,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.75,L5,2.22027751907538,Vip Gpc3 Slc18a3,Vip Gpc3 Slc18a3 (100.0%),Vip,Vip_Gpc3,Vip_Gpc3_Slc18a3,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190724_sample_12,6.00150227546691,50,Vip Sncg,0.39,"Vip Sncg (39.1%), Vip Htr1f (33.4%), Vip Mybpc1_2 (17.6%)",VIP+,1.41066666666666,L5,27,4.48312425127301,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.8,L5,2.54734270395857,Vip Chat Htr1f,"Vip Chat Htr1f (73.0%), Vip Crispld2 Htr2c (13.0%), Vip Col15a1 Pde1a (5.0%)",Vip,Vip_Chat,Vip_Chat_Htr1f,Vip,Vip_Sncg,Vip_Sncg,unk,unk,unk
20190724_sample_2,-0.320125371217727,50,L6 CT Pou3f2,0.81,"L6 CT Pou3f2 (80.6%), L6 CT Cpa6 (11.0%), L6 CT Kit_1 (4.9%)",VIP+,1.49724770642201,L6,14,7.85455061527178,Vip-IRES-Cre/wt; Ai9/wt,CT,M,0.75,L6,3.6685767374531,L6 CT ALM Nxph2 Sla,"L6 CT ALM Nxph2 Sla (87.0%), L6 CT ALM Cpa6 (11.0%)",L6CT,L6CT_CT,L6CT_CT_ALM,L6CT,L6CT_CT,L6CT_CT_Pou3f2,unk,unk,unk
20190724_sample_4,10.7253864407539,50,Vip Gpc3,1.0,Vip Gpc3 (99.6%),VIP+,1.28340080971659,L5,29,6.36462079872451,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.8125,L5,2.54832314323515,Vip Arhgap36 Hmcn1,"Vip Arhgap36 Hmcn1 (89.0%), Vip Gpc3 Slc18a3 (11.0%)",Vip,Vip_Arhgap36,Vip_Arhgap36_Hmcn1,Vip,Vip_Gpc3,Vip_Gpc3,unk,unk,unk
20190724_sample_5,5.39970397949218,50,Vip Mybpc1_2,1.0,Vip Mybpc1_2 (99.6%),VIP+,1.32857142857142,L2/3,30,9.98485464278496,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.666666666666666,L5,2.0523373258829,Vip Crispld2 Htr2c,Vip Crispld2 Htr2c (99.0%),Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190724_sample_6,10.4522220790386,50,L5 IT_1,0.85,"L5 IT_1 (85.1%), L6 CT Grp (3.3%), L4/5 IT_2 (2.7%)",VIP+,1.50925925925925,L5,33,4.38172801431887,Vip-IRES-Cre/wt; Ai9/wt,IT,M,0.736842105263157,L5,2.35841600420847,L5 IT VISp Batf3,"L5 IT VISp Batf3 (59.0%), L5 IT ALM Cpa6 Gpr88 (27.0%), L5 IT VISp Hsd11b1 Endou (7.0%)",L5IT,L5IT_IT,L5IT_IT_VISp,L5IT_1,L5IT_1_IT_1,L5IT_1_IT_1,unk,unk,unk
20190724_sample_9,10.6360949575901,50,Vip Htr1f,0.56,"Vip Htr1f (56.4%), Vip Mybpc1_2 (21.3%), Vip Chat_2 (8.9%)",VIP+,1.27490039840637,L2/3,32,9.74380973822652,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.722222222222222,L5,2.11708981308837,Vip Pygm C1ql1,"Vip Pygm C1ql1 (40.0%), Vip Rspo4 Rxfp1 Chat (34.0%), Vip Chat Htr1f (19.0%)",Vip,Vip_Pygm,Vip_Pygm_C1ql1,Vip,Vip_Htr1f,Vip_Htr1f,unk,unk,unk
20190725_sample_1,11.3176368176937,51,Vip Sncg,0.99,Vip Sncg (99.0%),VIP+,1.29520295202951,L6,17,19.0128626159375,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.545454545454545,L5,2.01185940893029,Vip Col15a1 Pde1a,Vip Col15a1 Pde1a (100.0%),Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,Vip,Vip_Sncg,Vip_Sncg,unk,unk,unk
20190725_sample_3,4.80687618255615,51,Vip Serpinf1_1,0.55,"Vip Serpinf1_1 (54.9%), Vip Serpinf1_2 (43.6%)",VIP+,5.35751295336787,L6,20,11.087540250457,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.727272727272727,L6,2.78601902221365,Serpinf1 Clrn1,"Serpinf1 Clrn1 (49.0%), Vip Lmo1 Fam159b (42.0%), Serpinf1 Aqp5 Vip (9.0%)",Serpinf1,Serpinf1_Clrn1,Serpinf1_Clrn1,Vip,Vip_Serpinf1_1,Vip_Serpinf1_1,unk,unk,unk
20190725_sample_4,18.0152989923954,51,Sst Crhr2_1,0.77,"Sst Crhr2_1 (77.3%), Sst Crhr2_2 (20.4%)",VIP+,1.13908205841446,L6,25,12.6779372215889,Vip-IRES-Cre/wt; Ai9/wt,Sst,M,0.846153846153846,L6,1.96935452463766,Sst Crhr2 Efemp1,"Sst Crhr2 Efemp1 (93.0%), Sst Crh 4930553C11Rik  (5.0%)",Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,Sst,Sst_Crhr2_1,Sst_Crhr2_1,unk,unk,unk
20190725_sample_5,-6.46054372191429,51,L6b Ror1,0.74,"L6b Ror1 (74.3%), L6b Shisa6_2 (24.7%)",VIP+,1.39551192145862,L6,16,15.5378045788154,Vip-IRES-Cre/wt; Ai9/wt,CT,M,0.666666666666666,L6,5.23053948203157,L6b VISp Crh,L6b VISp Crh (99.0%),L6b,L6b_VISp,L6b_VISp_Crh,L6b,L6b_Ror1,L6b_Ror1,unk,unk,unk
20190725_sample_6,5.59435412287712,51,Vip Gpc3,0.95,Vip Gpc3 (95.4%),VIP+,1.4561855670103,L5,21,3.08712975647686,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.75,L5,2.26125332973911,Vip Arhgap36 Hmcn1,Vip Arhgap36 Hmcn1 (97.0%),Vip,Vip_Arhgap36,Vip_Arhgap36_Hmcn1,Vip,Vip_Gpc3,Vip_Gpc3,unk,unk,unk
20190725_sample_7,12.7715580165386,51,Vip Serpinf1_1,0.64,"Vip Serpinf1_1 (64.0%), Vip Serpinf1_2 (33.6%)",VIP+,3.91443850267379,L6,15,13.942186923587,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,1.0,L5,2.15278229978391,Vip Lmo1 Fam159b,"Vip Lmo1 Fam159b (42.0%), Serpinf1 Aqp5 Vip (40.0%), Serpinf1 Clrn1 (18.0%)",Vip,Vip_Lmo1,Vip_Lmo1_Fam159b,Vip,Vip_Serpinf1_1,Vip_Serpinf1_1,unk,unk,unk
20190725_sample_8,7.67561420798301,51,Vip Serpinf1_2,0.83,"Vip Serpinf1_2 (83.3%), Vip Serpinf1_1 (16.4%)",VIP+,4.78481012658227,L5,20,9.15212154205665,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.583333333333333,L5,2.29052554604146,Serpinf1 Clrn1,"Serpinf1 Clrn1 (92.0%), Vip Lmo1 Fam159b (5.0%)",Serpinf1,Serpinf1_Clrn1,Serpinf1_Clrn1,Vip,Vip_Serpinf1_2,Vip_Serpinf1_2,unk,unk,unk
20190725_sample_9,8.15454870462417,51,Vip Sncg,0.97,Vip Sncg (97.0%),VIP+,1.3030303030303,L2/3,14,20.767269539589,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.555555555555555,L2/3,2.0246363372276,Vip Col15a1 Pde1a,Vip Col15a1 Pde1a (100.0%),Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,Vip,Vip_Sncg,Vip_Sncg,unk,unk,unk
20190726_sample_1,11.4477779716253,119,Lamp5 Slc35d3,0.76,"Lamp5 Slc35d3 (76.4%), Lamp5 Pdlim5_2 (13.3%), Lamp5 Lhx6 (5.4%)",VIAAT+,1.50194986072423,L2/3,15,7.04265001584594,Viaat-Cre/wt; Ai9/wt,Lamp5,F,1.8,L2/3,4.64251905905732,Lamp5 Lsp1,Lamp5 Lsp1 (100.0%),Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,Lamp5,Lamp5_Slc35d3,Lamp5_Slc35d3,unk,unk,unk
20190726_sample_2,14.7106200456619,119,Pvalb Calb1_2,0.55,"Pvalb Calb1_2 (54.7%), Pvalb Calb1_1 (17.6%), Pvalb Gpr149 (17.1%)",VIAAT+,1.26950354609929,L5,70,8.71238030481608,Viaat-Cre/wt; Ai9/wt,Pvalb,F,0.916666666666666,L5,1.19045696557435,Pvalb Sema3e Kank4,Pvalb Sema3e Kank4 (100.0%),Pvalb,Pvalb_Sema3e,Pvalb_Sema3e_Kank4,Pvalb,Pvalb_Calb1_2,Pvalb_Calb1_2,unk,unk,unk
20190726_sample_3,11.7149092257022,119,Lamp5 Slc35d3,0.94,"Lamp5 Slc35d3 (94.0%), Lamp5 Pdlim5_2 (5.0%)",VIAAT+,1.52755905511811,L5,16,7.84448557795712,Viaat-Cre/wt; Ai9/wt,Lamp5,F,0.5,L5,4.4682126585311,Lamp5 Lsp1,Lamp5 Lsp1 (100.0%),Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,Lamp5,Lamp5_Slc35d3,Lamp5_Slc35d3,unk,unk,unk
20190726_sample_4,0.977125018835067,119,L4/5 IT_1,0.89,"L4/5 IT_1 (88.9%), L4/5 IT_2 (4.0%), L5 IT_3 (2.9%)",VIAAT+,1.88207547169811,L5,27,5.88068271604596,Viaat-Cre/wt; Ai9/wt,IT,F,0.733333333333333,L2/3,3.69810779674514,L4 IT VISp Rspo1,L4 IT VISp Rspo1 (100.0%),L4IT,L4IT_IT,L4IT_IT_VISp,L4/5,L4/5_IT_1,L4/5_IT_1,unk,unk,unk
20190726_sample_5,13.6869587004184,119,Lamp5 Slc35d3,0.85,"Lamp5 Slc35d3 (85.3%), Lamp5 Pdlim5_2 (10.9%)",VIAAT+,1.91485809682804,L2/3,35,6.88359718014761,Viaat-Cre/wt; Ai9/wt,Lamp5,F,0.7,L2/3,3.48903786949212,Lamp5 Lsp1,Lamp5 Lsp1 (95.0%),Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,Lamp5,Lamp5_Slc35d3,Lamp5_Slc35d3,unk,unk,unk
20190726_sample_6,10.6204636394977,119,Sst Etv1,0.56,"Sst Etv1 (55.7%), Sst Myh8_1 (44.0%)",VIAAT+,1.16501650165016,L5,40,13.0468374723829,Viaat-Cre/wt; Ai9/wt,Sst,F,0.772727272727272,L5,1.51976410960891,Sst Chrna2 Glra3,"Sst Chrna2 Glra3 (49.0%), Sst Myh8 Etv1  (45.0%), Sst Nr2f2 Necab1 (6.0%)",Sst,Sst_Chrna2,Sst_Chrna2_Glra3,Sst,Sst_Etv1,Sst_Etv1,unk,unk,unk
