Cell ID,AP maximum rate of rise (Upstroke) (mV/ms),Age (postnatal days),Anatomical Structure,Brain hemisphere,Cortical layer,Fluorescent protein positive,Genotype (full),Latency,Sex,T type assignment probability,T type class,T type class assignment probability,T type subclass,T type subclass assignment probability,VISp Viewer MET type,VISp Viewer T type,tau,VISp_T_1,VISp_T_2,VISp_T_3,CTKE_T_1,CTKE_T_2,CTKE_T_3,VISp_MET_1,VISp_MET_2,VISp_MET_3
808972734,296.848474142381,56,VISl,left,L6a,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0026,M,0.88,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Sema3e Kank4,8.11883919975512,Pvalb,Pvalb_Sema3e,Pvalb_Sema3e_Kank4,unk,unk,unk,unk,unk,unk
809006343,288.605781976493,56,VISp,left,L2/3,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03846,M,0.94,MGE interneuron,1.0,Pvalb interneuron,0.99,Pvalb-MET-4,Pvalb Tpbg,6.89991616494397,Pvalb,Pvalb_Tpbg,Pvalb_Tpbg,unk,unk,unk,Pvalb,Pvalb_MET,
809034199,303.483051886549,54,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00928,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Reln Itm2a,16.1468799725355,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
809037900,255.086431914417,57,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03676,M,0.57,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Necab1,19.4296065527696,Sst,Sst_Calb2,Sst_Calb2_Necab1,unk,unk,unk,unk,unk,unk
809041765,460.905826543299,56,VISp,left,L5,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00606,M,0.54,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Reln Itm2a,8.99009381087116,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
809059366,359.202064044625,56,VISp,left,L5,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0577,M,0.39,MGE interneuron,1.0,Sst interneuron,0.61,,Pvalb Tpbg,8.68697788587281,Pvalb,Pvalb_Tpbg,Pvalb_Tpbg,unk,unk,unk,unk,unk,unk
809070689,419.322946106944,56,VISp,left,L4,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00895999999999996,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Reln Itm2a,5.80952193219728,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
809088673,336.916112005795,57,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0329,M,0.98,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Eya1,21.9681712026479,Sst,Sst_Rxfp1,Sst_Rxfp1_Eya1,unk,unk,unk,unk,unk,unk
809091190,391.278428879246,53,VISp,left,L6a,positive,Vipr2-IRES2-Cre/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,0.00426,M,0.92,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Sema3e Kank4,11.1418562248228,Pvalb,Pvalb_Sema3e,Pvalb_Sema3e_Kank4,unk,unk,unk,unk,unk,unk
809102827,271.275578036276,57,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.06402,M,1.0,MGE interneuron,1.0,Sst Chodl interneuron,1.0,,Sst Chodl,47.8662190685694,Sst,Sst_Chodl,Sst_Chodl,unk,unk,unk,unk,unk,unk
809105260,289.636288366437,53,VISpor,left,L2/3,positive,Vipr2-IRES2-Cre/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,0.00898,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Vipr2,13.9217879348535,Pvalb,Pvalb_Vipr2,Pvalb_Vipr2,unk,unk,unk,unk,unk,unk
809106828,345.188430084666,57,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01626,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,12.3961303993232,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
809110485,299.939758672425,57,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0176,M,0.39,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,15.0816963900261,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
809113087,341.733486933986,57,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0356,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-5,Sst Nr2f2 Necab1,19.6350086971195,Sst,Sst_Nr2f2,Sst_Nr2f2_Necab1,unk,unk,unk,Sst,Sst_MET,
809113130,369.623339331928,53,VISl,left,L5,positive,Vipr2-IRES2-Cre/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,0.00632,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Tpbg,3.651618893842,Pvalb,Pvalb_Tpbg,Pvalb_Tpbg,unk,unk,unk,unk,unk,unk
809332492,276.156750460077,54,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01374,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,20.8742449282115,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
809338969,361.193934838686,57,VISp,left,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03728,M,0.97,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-3,Sst Calb2 Pdlim5,17.815547669578,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,Sst,Sst_MET,
809636700,298.166708387885,58,VISp,right,L4,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02072,F,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Reln Itm2a,7.77346731525592,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
809642743,302.696446297162,58,VISp,left,L4,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03932,F,0.64,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Reln Itm2a,7.55325119764019,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
809649556,305.867548790132,58,VISp,left,L2/3,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.05154,F,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,Pvalb-MET-4,Pvalb Tpbg,6.01408102032075,Pvalb,Pvalb_Tpbg,Pvalb_Tpbg,unk,unk,unk,Pvalb,Pvalb_MET,
809656190,515.243343440302,58,VISpor,left,L6a,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00562000000000006,F,0.45,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Th Sst,7.69430386461795,Pvalb,Pvalb_Th,Pvalb_Th_Sst,unk,unk,unk,unk,unk,unk
809656263,292.022554576412,58,VISp,left,L5,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01138,F,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Reln Itm2a,8.51540272896937,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
809668298,333.099907700129,58,VISpor,left,L5,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01002,F,0.8,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Sema3e Kank4,6.8782025499996,Pvalb,Pvalb_Sema3e,Pvalb_Sema3e_Kank4,unk,unk,unk,unk,unk,unk
809668930,293.982878928234,58,VISl,left,L6a,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0315,F,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Sema3e Kank4,9.59267438639066,Pvalb,Pvalb_Sema3e,Pvalb_Sema3e_Kank4,unk,unk,unk,unk,unk,unk
809688289,243.850298936237,75,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.02346,F,0.87,CGE interneuron,1.0,Vip interneuron,1.0,Vip-MET-5,Vip Crispld2 Htr2c,9.73157786541231,Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,unk,unk,unk,Vip,Vip_MET,
809691801,386.013993312314,75,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01014,F,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Chat Htr1f,9.04417334893036,Vip,Vip_Chat,Vip_Chat_Htr1f,unk,unk,unk,unk,unk,unk
809694011,385.64558643223,58,VISp,right,L6a,positive,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00988,F,0.96,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Sema3e Kank4,8.58095751356161,Pvalb,Pvalb_Sema3e,Pvalb_Sema3e_Kank4,unk,unk,unk,unk,unk,unk
809694067,259.649526669231,75,VISpm,left,L1,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01642,F,0.78,CGE interneuron,1.0,Vip interneuron,0.78,,Vip Col15a1 Pde1a,15.712094028256,Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,unk,unk,unk,unk,unk,unk
809713682,305.941775912567,75,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01446,F,0.97,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Kcne4,12.7455659692568,Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,unk,unk,unk,unk,unk,unk
809748280,214.184121778951,58,VISp,right,L6a,positive,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.04998,M,1.0,MGE interneuron,1.0,Sst Chodl interneuron,1.0,,Sst Chodl,25.2875233448598,Sst,Sst_Chodl,Sst_Chodl,unk,unk,unk,unk,unk,unk
809822469,248.207618566201,58,VISl,left,L6b,positive,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.05572,M,1.0,MGE interneuron,1.0,Sst Chodl interneuron,1.0,,Sst Chodl,36.079564568913,Sst,Sst_Chodl,Sst_Chodl,unk,unk,unk,unk,unk,unk
809831818,272.468728449209,58,VISp,right,L5,positive,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.02522,M,1.0,MGE interneuron,1.0,Sst Chodl interneuron,1.0,,Sst Chodl,29.1390993060841,Sst,Sst_Chodl,Sst_Chodl,unk,unk,unk,unk,unk,unk
809857148,385.806126101766,75,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.02402,F,0.98,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Htr2c,12.0472588986255,Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,unk,unk,unk,unk,unk,unk
809876626,324.790632380239,58,VISp,right,L6a,positive,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.048,M,1.0,MGE interneuron,1.0,Sst Chodl interneuron,1.0,,Sst Chodl,46.2220708392461,Sst,Sst_Chodl,Sst_Chodl,unk,unk,unk,unk,unk,unk
810306964,310.476993901413,60,VISp,left,L6a,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.03402,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Eya1,18.8186320556378,Sst,Sst_Rxfp1,Sst_Rxfp1_Eya1,unk,unk,unk,unk,unk,unk
810310510,315.260277076935,60,VISp,left,L6a,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.07874,F,0.61,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,15.899664091458,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
810317285,341.037041509648,60,VISp,right,L5,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.04424,F,0.99,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-9,Sst Tac2 Tacstd2,24.4952316556283,Sst,Sst_Tac2,Sst_Tac2_Tacstd2,unk,unk,unk,Sst,Sst_MET,
810324360,293.987096869582,60,VISp,left,L5,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.02842,F,0.52,MGE interneuron,1.0,Pvalb interneuron,0.53,,Pvalb Th Sst,18.1066688116462,Pvalb,Pvalb_Th,Pvalb_Th_Sst,unk,unk,unk,unk,unk,unk
810354686,270.62358152884,60,VISp,left,L5,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.04846,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Eya1,30.5154141422364,Sst,Sst_Rxfp1,Sst_Rxfp1_Eya1,unk,unk,unk,unk,unk,unk
810361274,423.619455747402,60,VISp,right,L5,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.03718,F,0.94,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac2 Tacstd2,20.7150647890492,Sst,Sst_Tac2,Sst_Tac2_Tacstd2,unk,unk,unk,unk,unk,unk
810416056,360.921488726004,60,VISp,right,L2/3,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.03534,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac2 Tacstd2,23.0213776299572,Sst,Sst_Tac2,Sst_Tac2_Tacstd2,unk,unk,unk,unk,unk,unk
810463363,279.728342244823,60,VISli,right,L5,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.03206,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Esm1,29.1447751074673,Sst,Sst_Esm1,Sst_Esm1,unk,unk,unk,unk,unk,unk
810500014,300.504988761302,56,VISl,right,L5,positive,Vipr2-IRES2-Cre/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01384,M,0.99,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Tpbg,6.50883139047868,Pvalb,Pvalb_Tpbg,Pvalb_Tpbg,unk,unk,unk,unk,unk,unk
810585028,356.876712256748,56,VISli,right,L5,positive,Vipr2-IRES2-Cre/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,0.0047,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Gpr149 Islr,8.26681291903806,Pvalb,Pvalb_Gpr149,Pvalb_Gpr149_Islr,unk,unk,unk,unk,unk,unk
810589631,261.091833578939,56,VISp,left,L5,positive,Vipr2-IRES2-Cre/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,0.009,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Reln Itm2a,7.57367552999844,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
810617353,306.560338459413,56,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01362,M,0.99,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Chat Htr1f,11.4542567954895,Vip,Vip_Chat,Vip_Chat_Htr1f,unk,unk,unk,unk,unk,unk
810617546,175.835936760351,56,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01436,M,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Kcne4,15.1284370928154,Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,unk,unk,unk,unk,unk,unk
810634557,316.194927198258,56,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03244,M,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Lmo1 Myl1,11.0913070638799,Vip,Vip_Lmo1,Vip_Lmo1_Myl1,unk,unk,unk,unk,unk,unk
811699569,378.254511568776,56,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01274,M,0.99,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Ptprt Pkp2,9.63078892204111,Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,unk,unk,unk,unk,unk,unk
812919277,221.771999410763,59,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02122,M,0.58,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Pygm C1ql1,9.97636483691617,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
812935883,254.603821305674,59,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01928,M,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Chat Htr1f,13.4249587955605,Vip,Vip_Chat,Vip_Chat_Htr1f,unk,unk,unk,unk,unk,unk
812945358,152.551916965399,59,VISl,right,L4,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01442,M,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Lmo1 Myl1,16.1330701377081,Vip,Vip_Lmo1,Vip_Lmo1_Myl1,unk,unk,unk,unk,unk,unk
812951117,254.225807290658,59,VISp,right,L5,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.04136,M,0.31,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Igfbp4 Mab21l1,10.7307212057856,Vip,Vip_Igfbp4,Vip_Igfbp4_Mab21l1,unk,unk,unk,unk,unk,unk
812951286,202.26852167059,59,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01762,M,0.97,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Ptprt Pkp2,17.103491315563,Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,unk,unk,unk,unk,unk,unk
812962736,524.192362736131,59,VISp,right,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01512,M,0.59,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Lect1 Oxtr,9.25393078609602,Vip,Vip_Lect1,Vip_Lect1_Oxtr,unk,unk,unk,unk,unk,unk
812969884,222.964932459596,59,VISp,right,L4,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01826,M,0.57,CGE interneuron,1.0,Lamp5 interneuron,1.0,,Lamp5 Lsp1,12.5616167668376,Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,unk,unk,unk,unk,unk,unk
812986845,384.599789401142,60,VISp,left,L5,positive,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02296,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,12.4460422637939,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
812989401,155.547707856947,60,VISp,left,L4,positive,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03696,F,1.0,CGE interneuron,1.0,Lamp5 interneuron,1.0,,Lamp5 Lsp1,7.49224031766449,Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,unk,unk,unk,unk,unk,unk
812991568,333.905819994781,60,VISp,left,L2/3,positive,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.05076,F,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Tpbg,4.09952485727824,Pvalb,Pvalb_Tpbg,Pvalb_Tpbg,unk,unk,unk,unk,unk,unk
812996960,334.765376322249,60,VISl,right,L5,positive,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0456,F,0.98,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-11,Sst Mme Fam114a1,11.8043918744029,Sst,Sst_Mme,Sst_Mme_Fam114a1,unk,unk,unk,Sst,Sst_MET,
813000460,210.766510140088,60,VISp,left,L5,positive,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03224,F,1.0,CGE interneuron,1.0,Lamp5 interneuron,1.0,,Lamp5 Lsp1,10.0014620507387,Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,unk,unk,unk,unk,unk,unk
813001473,254.619682536799,60,VISp,right,L4,positive,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00942,F,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Reln Itm2a,8.44321594944606,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
813017346,328.767670635918,60,VISp,left,L6a,positive,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00894,F,0.42,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Reln Itm2a,8.75967187525542,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
813358491,263.242825951647,60,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01554,M,0.48,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Kcne4,15.0832131599096,Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,unk,unk,unk,unk,unk,unk
813380366,172.887294213048,60,VISp,left,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01954,M,0.93,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Pygm C1ql1,16.6511791534854,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
813407209,502.350559657265,60,VISp,right,L5,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.00858,M,0.48,CGE interneuron,1.0,Vip interneuron,0.51,,Serpinf1 Aqp5 Vip,10.7326339941578,Serpinf1,Serpinf1_Aqp5,Serpinf1_Aqp5_Vip,unk,unk,unk,unk,unk,unk
813427107,231.073019958857,60,VISp,left,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01562,M,0.97,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Kcne4,21.9779648810156,Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,unk,unk,unk,unk,unk,unk
813441106,327.42429522587,60,VISp,left,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.03374,M,0.87,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Kcne4,22.2908337430304,Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,unk,unk,unk,unk,unk,unk
813448230,428.48991652644,60,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.02362,M,0.88,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Kcne4,13.4241180359821,Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,unk,unk,unk,unk,unk,unk
813455496,285.153316214232,60,VISp,left,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.00674,M,0.5,CGE interneuron,1.0,Sncg interneuron,0.5,,Serpinf1 Aqp5 Vip,16.6878808586512,Serpinf1,Serpinf1_Aqp5,Serpinf1_Aqp5_Vip,unk,unk,unk,unk,unk,unk
813489616,306.633843696124,60,VISp,right,L4,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01986,M,0.68,CGE interneuron,1.0,Vip interneuron,0.69,,Vip Pygm C1ql1,12.2218488755973,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
813500978,455.910506252949,60,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.0105,M,0.98,CGE interneuron,1.0,Sncg interneuron,0.98,Vip-MET-1,Serpinf1 Aqp5 Vip,10.6803776783961,Serpinf1,Serpinf1_Aqp5,Serpinf1_Aqp5_Vip,unk,unk,unk,Vip,Vip_MET,
813536714,328.836435761708,60,VISp,left,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01324,M,0.41,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Chat Htr1f,15.7727138676494,Vip,Vip_Chat,Vip_Chat_Htr1f,unk,unk,unk,unk,unk,unk
813536931,467.492457160166,60,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01518,M,0.49,CGE interneuron,1.0,Vip interneuron,0.87,,Vip Chat Htr1f,12.4761697766512,Vip,Vip_Chat,Vip_Chat_Htr1f,unk,unk,unk,unk,unk,unk
813595834,243.183551644365,60,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.0166199999999999,M,0.77,CGE interneuron,1.0,Vip interneuron,0.93,,Vip Pygm C1ql1,12.4420251422794,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
814308166,287.632184425619,54,VISp,left,L6a,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.0307,M,0.96,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Esm1,16.1476392047617,Sst,Sst_Esm1,Sst_Esm1,unk,unk,unk,unk,unk,unk
815367809,268.572225412638,56,VISp,right,L6a,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.05012,M,0.73,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac2 Tacstd2,26.2417041199756,Sst,Sst_Tac2,Sst_Tac2_Tacstd2,unk,unk,unk,unk,unk,unk
815377185,277.037560263873,56,VISp,left,L6a,positive,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.04948,M,0.74,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac2 Tacstd2,21.3820299471596,Sst,Sst_Tac2,Sst_Tac2_Tacstd2,unk,unk,unk,unk,unk,unk
